TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות לפי קופה לתקופה נבחרת 07/1999 - 06/2018,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox113,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox103,Textbox104,Textbox105,Textbox106,Textbox112,Textbox110,Textbox107,Textbox108,Textbox109,SHM3,ID3,Textbox114,Textbox92,Textbox93,Textbox94,Textbox111,Textbox115,Textbox96,Textbox97,Textbox98,Textbox99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/10-12/07,לא פעיל,אלומות תגמולים ופיצויים מנייתי,1266,- - -,0.3,- - -,- - -,- - -,דווח,- - -,03/10-12/07,לא פעיל,אלומות תגמולים ופיצויים מנייתי,1266,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,2.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/10-12/07,לא פעיל,קואטרו מנורה תגמולים א',1269,- - -,2.7,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,12/10-12/07,לא פעיל,קואטרו מנורה תגמולים א',1269,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,61.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/14-12/07,לא פעיל, *** איפקס סלע תגמולים,1272,- - -,61.3,- - -,- - -,- - -,דווח,- - -,06/14-12/07,לא פעיל, *** איפקס סלע תגמולים,1272,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,33.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/14-12/07,לא פעיל, *** איפקס עוז תגמולים,1273,- - -,33.7,- - -,- - -,- - -,דווח,- - -,06/14-12/07,לא פעיל, *** איפקס עוז תגמולים,1273,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,6.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/10-01/08,לא פעיל,ספרינט גמל,1277,- - -,6.0,- - -,- - -,- - -,דווח,- - -,04/10-01/08,לא פעיל,ספרינט גמל,1277,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,170.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,11/09-12/07,לא פעיל,פסגות תגמולים,1285,- - -,170.3,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,11/09-12/07,לא פעיל,פסגות תגמולים,1285,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,"1,905.9",- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-01/08,לא פעיל, *** אלטשולר שחם גמל קלאסי,1287,- - -,"1,905.9",- - -,- - -,- - -,דווח,- - -,09/13-01/08,לא פעיל, *** אלטשולר שחם גמל קלאסי,1287,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,967.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-01/08,לא פעיל, *** אלטשולר שחם גמל גולד,1288,- - -,967.3,- - -,- - -,- - -,דווח,- - -,12/15-01/08,לא פעיל, *** אלטשולר שחם גמל גולד,1288,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,85.6,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/11-01/08,לא פעיל, *** אלטשולר שחם גמל מסלול אמרלד,1291,- - -,85.6,- - -,- - -,- - -,דווח,- - -,09/11-01/08,לא פעיל, *** אלטשולר שחם גמל מסלול אמרלד,1291,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,225.6,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-01/08,לא פעיל, *** ** מור כללי,1292,- - -,225.6,- - -,- - -,- - -,דווח,- - -,01/16-01/08,לא פעיל, *** ** מור כללי,1292,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,15.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-01/08,לא פעיל, *** ** מור כללי ב',1293,- - -,15.0,- - -,- - -,- - -,דווח,- - -,01/16-01/08,לא פעיל, *** ** מור כללי ב',1293,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",91.3%,42.9,51.4,0.29%,1.97%,0.92,8.09%,4.39%,- - -,06/18-01/08,,** מור מסלול מניות,1294,91.3%,42.9,51.4,0.29%,1.97%,דווח,- - -,06/18-01/08,,** מור מסלול מניות,1294,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/10-01/08,לא פעיל,אקסלנס שחקים כללי ב',1295,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/10-01/08,לא פעיל,אקסלנס שחקים כללי ב',1295,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,4.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,07/10-02/08,לא פעיל,קואטרו מנורה תגמולים ב',1297,- - -,4.5,- - -,- - -,- - -,דווח,- - -,07/10-02/08,לא פעיל,קואטרו מנורה תגמולים ב',1297,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/09-02/08,לא פעיל,קואטרו תגמולים 3,1298,- - -,0.2,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/09-02/08,לא פעיל,קואטרו תגמולים 3,1298,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,1.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/09-02/08,לא פעיל,קואטרו תגמולים 4,1299,- - -,1.2,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/09-02/08,לא פעיל,קואטרו תגמולים 4,1299,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,52.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-03/08,לא פעיל, *** ** פסגות לעמיתי חבר זהב,1303,- - -,52.5,- - -,- - -,- - -,דווח,- - -,01/16-03/08,לא פעיל, *** ** פסגות לעמיתי חבר זהב,1303,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,251.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-03/08,לא פעיל, *** ** פסגות לעמיתי חבר כללי,1305,- - -,251.5,- - -,- - -,- - -,דווח,- - -,01/16-03/08,לא פעיל, *** ** פסגות לעמיתי חבר כללי,1305,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,16.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-03/08,לא פעיל, *** ** פסגות לעמיתי חבר מנייתי,1306,- - -,16.7,- - -,- - -,- - -,דווח,- - -,01/16-03/08,לא פעיל, *** ** פסגות לעמיתי חבר מנייתי,1306,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,59.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/11-06/08,לא פעיל,מילניום קופה לתגמולים ופיצויים - אגח ללא מניות,1312,- - -,59.4,- - -,- - -,- - -,דווח,- - -,03/11-06/08,לא פעיל,מילניום קופה לתגמולים ופיצויים - אגח ללא מניות,1312,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,49.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/11-06/08,לא פעיל,"מיטב וויזר גמל אג""ח",1320,- - -,49.5,- - -,- - -,- - -,דווח,- - -,03/11-06/08,לא פעיל,"מיטב וויזר גמל אג""ח",1320,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,8.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-06/08,לא פעיל, *** הדס ארזים לפרישה 2020,1323,- - -,8.4,- - -,- - -,- - -,דווח,- - -,09/13-06/08,לא פעיל, *** הדס ארזים לפרישה 2020,1323,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,3.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-06/08,לא פעיל, *** הדס ארזים לפרישה 2025,1324,- - -,3.8,- - -,- - -,- - -,דווח,- - -,09/13-06/08,לא פעיל, *** הדס ארזים לפרישה 2025,1324,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,11.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-06/08,לא פעיל, *** הדס ארזים לפרישה 2030,1325,- - -,11.5,- - -,- - -,- - -,דווח,- - -,09/13-06/08,לא פעיל, *** הדס ארזים לפרישה 2030,1325,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-06/08,לא פעיל, *** הדס ארזים לפרישה 2035,1326,- - -,0.8,- - -,- - -,- - -,דווח,- - -,09/13-06/08,לא פעיל, *** הדס ארזים לפרישה 2035,1326,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,02/12-06/08,לא פעיל,הדס ארזים לפרישה 2040,1327,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,02/12-06/08,לא פעיל,הדס ארזים לפרישה 2040,1327,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",88.7%,64.1,562.7,0.61%,0.38%,1.02,9.61%,5.34%,- - -,06/18-07/08,, *** פסגות גדיש מניות,1330,88.7%,64.1,562.7,0.61%,0.38%,דווח,- - -,06/18-07/08,, *** פסגות גדיש מניות,1330,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",85.6%,"1,202.4","2,974.0",0.60%,0.31%,1.20,3.11%,2.16%,- - -,06/18-07/08,, *** פסגות גדיש אגח עד 10% מניות,1331,85.6%,"1,202.4","2,974.0",0.60%,0.31%,דווח,- - -,06/18-07/08,, *** פסגות גדיש אגח עד 10% מניות,1331,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",88.1%,-228.7,735.0,0.67%,1.76%,0.86,2.43%,1.71%,- - -,06/18-07/08,," *** פסגות גדיש אג""ח",1332,88.1%,-228.7,735.0,0.67%,1.76%,דווח,- - -,06/18-07/08,," *** פסגות גדיש אג""ח",1332,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",100.0%,-127.4,236.7,0.69%,1.74%,-3.19,0.31%,0.08%,- - -,06/18-07/08,, *** פסגות גדיש כספי,1333,100.0%,-127.4,236.7,0.69%,1.74%,דווח,- - -,06/18-07/08,, *** פסגות גדיש כספי,1333,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",97.9%,27.0,183.4,0.65%,1.00%,1.17,0.67%,0.32%,- - -,06/18-07/08,, *** הראל גמל שקלי טווח קצר,1334,97.9%,27.0,183.4,0.65%,1.00%,דווח,- - -,06/18-07/08,, *** הראל גמל שקלי טווח קצר,1334,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",77.5%,106.7,249.2,0.62%,0.26%,1.27,2.40%,2.45%,- - -,06/18-07/08,," *** הראל גמל מסלול אג""ח ללא מניות ",1335,77.5%,106.7,249.2,0.62%,0.26%,דווח,- - -,06/18-07/08,," *** הראל גמל מסלול אג""ח ללא מניות ",1335,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,88.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/11-07/08,לא פעיל, *** הראל תעוז שקלי,1336,- - -,88.0,- - -,- - -,- - -,דווח,- - -,12/11-07/08,לא פעיל, *** הראל תעוז שקלי,1336,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,62.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/11-07/08,לא פעיל, *** הראל תעוז ללא מניות,1337,- - -,62.1,- - -,- - -,- - -,דווח,- - -,12/11-07/08,לא פעיל, *** הראל תעוז ללא מניות,1337,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,72.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-08/08,לא פעיל," *** ** ארם אג""ח  עד 10% מניות",1341,- - -,72.3,- - -,- - -,- - -,דווח,- - -,01/16-08/08,לא פעיל," *** ** ארם אג""ח  עד 10% מניות",1341,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",99.8%,46.5,59.3,0.68%,0.08%,-0.32,0.37%,0.14%,- - -,06/18-07/08,, *** מנורה מבטחים תגמולים שקלי טווח קצר,1343,99.8%,46.5,59.3,0.68%,0.08%,דווח,- - -,06/18-07/08,, *** מנורה מבטחים תגמולים שקלי טווח קצר,1343,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",97.9%,106.0,124.5,0.51%,0.11%,0.79,2.42%,1.58%,- - -,06/18-07/08,," *** מנורה מבטחים תגמולים אג""ח ממשלת ישראל",1344,97.9%,106.0,124.5,0.51%,0.11%,דווח,- - -,06/18-07/08,," *** מנורה מבטחים תגמולים אג""ח ממשלת ישראל",1344,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,14.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,05/12-07/08,לא פעיל, *** מנורה גמל לפרישה 2020,1345,- - -,14.0,- - -,- - -,- - -,דווח,- - -,05/12-07/08,לא פעיל, *** מנורה גמל לפרישה 2020,1345,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,9.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,05/12-07/08,לא פעיל, *** מנורה גמל לפרישה 2030,1346,- - -,9.0,- - -,- - -,- - -,דווח,- - -,05/12-07/08,לא פעיל, *** מנורה גמל לפרישה 2030,1346,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/10-07/08,לא פעיל,מנורה גמל לפרישה 2040,1347,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,01/10-07/08,לא פעיל,מנורה גמל לפרישה 2040,1347,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,30.6,- - -,0.73%,0.00%,- - -,- - -,- - -,- - -,01/18-09/08,לא פעיל," *** הפניקס תגמולים ופיצויים - מסלול אג""ח",1355,- - -,30.6,- - -,0.73%,0.00%,אין נתונים לתחום המבוקש,- - -,01/18-09/08,לא פעיל," *** הפניקס תגמולים ופיצויים - מסלול אג""ח",1355,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-09/08,לא פעיל, *** הדס ארזים אפסילון תגמולים מסלול שקלי טווח קצר,1358,- - -,0.7,- - -,- - -,- - -,דווח,- - -,09/13-09/08,לא פעיל, *** הדס ארזים אפסילון תגמולים מסלול שקלי טווח קצר,1358,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",99.3%,63.9,81.5,0.70%,0.00%,0.48,1.17%,0.27%,- - -,06/18-09/08,,"ילין לפידות קופת גמל מסלול אג""ח ממשלת ישראל",1360,99.3%,63.9,81.5,0.70%,0.00%,דווח,- - -,06/18-09/08,,"ילין לפידות קופת גמל מסלול אג""ח ממשלת ישראל",1360,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,50.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,08/09-10/08,לא פעיל,מיטב גמל קצר ללא מניות,1362,- - -,50.0,- - -,- - -,- - -,דווח,- - -,08/09-10/08,לא פעיל,מיטב גמל קצר ללא מניות,1362,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-0.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,07/10-09/08,לא פעיל,"קואטרו מנורה תגמולים אג""ח ללא מניות",1363,- - -,-0.1,- - -,- - -,- - -,דווח,- - -,07/10-09/08,לא פעיל,"קואטרו מנורה תגמולים אג""ח ללא מניות",1363,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",91.3%,30.9,47.9,0.48%,0.19%,0.91,8.25%,4.48%,- - -,06/18-09/08,, *** מנורה מבטחים תגמולים מסלול מניות,1364,91.3%,30.9,47.9,0.48%,0.19%,דווח,- - -,06/18-09/08,, *** מנורה מבטחים תגמולים מסלול מניות,1364,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",87.0%,145.2,176.6,0.63%,0.59%,1.08,3.35%,3.73%,- - -,06/18-10/08,,הראל גמל מסלול שקלי,1368,87.0%,145.2,176.6,0.63%,0.59%,דווח,- - -,06/18-10/08,,הראל גמל מסלול שקלי,1368,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,15.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/12-11/08,לא פעיל, *** מיטב דינאמית גמל כספית ללא מניות,1371,- - -,15.2,- - -,- - -,- - -,דווח,- - -,03/12-11/08,לא פעיל, *** מיטב דינאמית גמל כספית ללא מניות,1371,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",92.6%,805.9,"1,025.8",0.73%,0.23%,1.17,10.43%,8.60%,- - -,06/18-10/08,, *** אלטשולר שחם גמל מניות,1375,92.6%,805.9,"1,025.8",0.73%,0.23%,דווח,- - -,06/18-10/08,, *** אלטשולר שחם גמל מניות,1375,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",85.9%,225.7,334.6,0.78%,0.45%,1.00,3.34%,2.74%,- - -,06/18-11/08,," *** אלטשולר שחם גמל אג""ח ללא מניות",1376,85.9%,225.7,334.6,0.78%,0.45%,דווח,- - -,06/18-11/08,," *** אלטשולר שחם גמל אג""ח ללא מניות",1376,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,29.6,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/16-11/08,לא פעיל, *** ** תגמולים האוניברסיטה - עד 10% מניות,1383,- - -,29.6,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/16-11/08,לא פעיל, *** ** תגמולים האוניברסיטה - עד 10% מניות,1383,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",98.9%,56.7,80.2,0.61%,0.48%,0.77,2.18%,1.43%,- - -,06/18-11/08,," *** מיטב דש גמל אג""ח ממשלת ישראל",1386,98.9%,56.7,80.2,0.61%,0.48%,דווח,- - -,06/18-11/08,," *** מיטב דש גמל אג""ח ממשלת ישראל",1386,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",100.0%,45.4,45.5,0.65%,0.35%,-2.71,0.31%,0.10%,- - -,06/18-11/08,,אלטשולר שחם גמל כספי,1394,100.0%,45.4,45.5,0.65%,0.35%,דווח,- - -,06/18-11/08,,אלטשולר שחם גמל כספי,1394,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",99.9%,52.0,82.4,0.79%,0.48%,0.78,2.52%,1.70%,- - -,06/18-11/08,,"אלטשולר שחם גמל אג""ח ממשלות",1395,99.9%,52.0,82.4,0.79%,0.48%,דווח,- - -,06/18-11/08,,"אלטשולר שחם גמל אג""ח ממשלות",1395,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
